0.157,-72.065
0.158,-73.69
0.159,-67.376
0.16,-72.178
0.161,-70.234
0.162,-70.041
0.163,-65.374
0.164,-65.757
0.165,-64.424
0.166,-66.141
0.167,-60.418
0.168,-62.868
0.169,-58.576
0.17,-55.802
0.171,-55.943
0.172,-51.679
0.173,-57.331
0.174,-51.987
0.175,-48.579
0.176,-51.135
0.177,-48.213
0.178,-47.777
0.179,-39.826
0.18,-37.493
0.181,-37.257
0.182,-38.728
0.183,-34.844
0.184,-30.598
0.185,-28.56
0.186,-28.066
0.187,-23.228
0.188,-21.065
0.189,-19.592
0.19,-17.18
0.191,-14.676
0.192,-18.11
0.193,-10.625
0.194,-11.369
0.195,-7.9491
0.196,-8.0764
0.197,-7.0839
0.198,-0.80789
0.199,3.1165
0.2,4.0494
0.201,8.8893
0.202,11.85
0.203,9.9539
0.204,11.818
0.205,15.613
0.206,21.068
0.207,21.344
0.208,21.598
0.209,23.262
0.21,30.631
0.211,30.149
0.212,30.197
0.213,37.969
0.214,38.857
0.215,42.05
0.216,41.661
0.217,41.504
0.218,41.54
0.219,46.598
0.22,49.235
0.221,54.293
0.222,53.023
0.223,52.482
0.224,59.759
0.225,59.567
0.226,57.864
0.227,61.071
0.228,60.866
0.229,63.894
0.23,65.068
0.231,69.092
0.232,67.721
0.233,66.04
0.234,74.718
0.235,68.998
0.236,77.003
0.237,77.96
0.238,72.742
0.239,78.621
0.24,76.812
0.241,80.89
0.242,78.082
0.243,80.856
0.244,79.684
0.245,80.492
0.246,80.296
0.247,77.939
0.248,81.176
0.249,77.335
0.25,83.792
0.251,82.428
0.252,83.209
0.253,83.288
0.254,77.191
0.255,79.847
0.256,76.563
0.257,77.089
0.258,78.919
0.259,77.724
0.26,80.501
0.261,72.707
0.262,73.641
0.263,76.266
0.264,69.414
0.265,75.686
0.266,72.422
0.267,69.721
0.268,69.048
0.269,70.164
0.27,68.317
0.271,60.973
0.272,66.089
0.273,61.89
0.274,62.976
0.275,55.982
0.276,54.146
0.277,55.447
0.278,50.998
0.279,50.3
0.28,51.458
0.281,46.133
0.282,46.446
0.283,40.069
0.284,37.074
0.285,41.888
0.286,39.959
0.287,33.147
0.288,34.262
0.289,32.225
0.29,26.662
0.291,21.69
0.292,23.187
0.293,20.41
0.294,19.503
0.295,13.563
0.296,10.619
0.297,10.477
0.298,9.1142
0.299,6.5963
0.3,0.075549
0.301,4.4081
0.302,2.7268
0.303,-1.3247
0.304,-5.6292
0.305,-9.8232
0.306,-10.828
0.307,-15.613
0.308,-15.623
0.309,-14.09
0.31,-16.325
0.311,-19.585
0.312,-27.413
0.313,-28.303
0.314,-31.6
0.315,-32.889
0.316,-31.837
0.317,-38.999
0.318,-36.693
0.319,-38.803
0.32,-40.598
0.321,-44.054
0.322,-43.6
0.323,-49.792
0.324,-51.556
0.325,-52.855
0.326,-48.713
0.327,-54.284
0.328,-57.032
0.329,-53.409
0.33,-56.938
0.331,-58.246
0.332,-64.52
0.333,-64.315
0.334,-65.189
0.335,-65.826
0.336,-66.319
0.337,-66.881
0.338,-67.642
0.339,-66.291
0.34,-69.578
0.341,-66.608
0.342,-73.977
0.343,-69.777
0.344,-71.512
0.345,-71.483
0.346,-69.761
0.347,-71.243
0.348,-71.95
0.349,-69.559
0.35,-73.698
0.351,-72.152
0.352,-69.994
0.353,-72.828
0.354,-73.999
0.355,-69.906
0.356,-72.381
0.357,-67.447
0.358,-74.271
0.359,-71.488
0.36,-71.496
0.361,-66.944
0.362,-65.81
0.363,-67.056
0.364,-66.618
0.365,-66.386
0.366,-60.522
0.367,-62.875
0.368,-59.533
0.369,-62.121
0.37,-60.89
0.371,-55.938
0.372,-52.218
0.373,-52.174
0.374,-48.331
0.375,-52.837
0.376,-49.556
0.377,-50.182
0.378,-45.14
0.379,-43.937
0.38,-39.605
0.381,-41.907
0.382,-40.036
0.383,-33.654
0.384,-34.703
0.385,-28.949
0.386,-26.696
0.387,-25.189
0.388,-23.507
0.389,-24.105
0.39,-21.453
0.391,-18.77
0.392,-14.764
0.393,-16.164
0.394,-12.894
0.395,-8.4661
0.396,-4.2473
0.397,-0.3381
0.398,-3.9583
0.399,3.2972
0.4,4.0994
0.401,2.4782
0.402,8.7176
0.403,14.291
0.404,10.345
0.405,16.464
0.406,21.65
0.407,23.913
0.408,24.136
0.409,22.145
0.41,29.166
0.411,32.562
0.412,28.772
0.413,35.251
0.414,35.755
0.415,37.62
0.416,37.453
0.417,44.85
0.418,47.17
0.419,44.314
0.42,49.353
0.421,48.93
0.422,49.793
0.423,53.216
0.424,55.353
0.425,58.449
0.426,58.775
0.427,58.084
0.428,59.306
0.429,61.148
0.43,66.619
0.431,67.766
0.432,71.619
0.433,73.534
0.434,70.539
0.435,72.69
0.436,74.771
0.437,77.643
0.438,74.702
0.439,77.613
0.44,79.285
0.441,79.679
0.442,74.447
0.443,75.261
0.444,82.276
0.445,79.929
0.446,83.32
0.447,81.912
0.448,83.126
0.449,82.089
0.45,77.741
0.451,83.998
0.452,80.026
0.453,81.31
0.454,83.411
0.455,77.501
0.456,80.594
0.457,80.965
0.458,77.88
0.459,74.068
0.46,74.043
0.461,75.102
0.462,77.984
0.463,73.201
0.464,72.889
0.465,68.439
0.466,73.702
0.467,72.916
0.468,66.662
0.469,65.281
0.47,68.795
0.471,63.399
0.472,59.364
0.473,58.105
0.474,61.059
0.475,56.404
0.476,54.619
0.477,52.341
0.478,52.401
0.479,48.663
0.48,49.505
0.481,50.694
0.482,41.152
0.483,44.976
0.484,41.944
0.485,36.527
0.486,40.249
0.487,32.161
0.488,30.458
0.489,26.228
0.49,26.265
0.491,22.644
0.492,19.285
0.493,17.799
0.494,17.834
0.495,18.861
0.496,16.293
0.497,7.522
0.498,9.1859
0.499,7.1361
0.5,6.3863
0.501,2.0752
0.502,-1.8403
0.503,-3.3348
0.504,-2.3303
0.505,-5.4354
0.506,-11.935
0.507,-15.73
0.508,-11.786
0.509,-18.92
0.51,-20.672
0.511,-18.919
0.512,-26.212
0.513,-22.885
0.514,-31.869
0.515,-29.923
0.516,-34.299
0.517,-37.333
0.518,-40.618
0.519,-41.329
0.52,-38.642
0.521,-46.338
0.522,-46.209
0.523,-45.963
0.524,-47.154
0.525,-47.002
0.526,-48.975
0.527,-55.094
0.528,-53.246
0.529,-56.021
0.53,-55.061
0.531,-57.156
0.532,-60.394
0.533,-65.154
0.534,-66.91
0.535,-66.478
0.536,-68.164
0.537,-64.839
0.538,-65.46
0.539,-71.955
0.54,-70.795
0.541,-67.502
0.542,-69.437
0.543,-73.658
0.544,-69.662
0.545,-70.741
0.546,-71.547
0.547,-74.597
0.548,-74.737
0.549,-70.706
0.55,-74.249
0.551,-69.542
0.552,-72.595
0.553,-69.593
0.554,-73.364
0.555,-73.912
0.556,-71.704
0.557,-72.073
0.558,-72.099
0.559,-71.632
0.56,-71.605
0.561,-67.741
0.562,-63.717
0.563,-64.024
0.564,-67.2
0.565,-66.547
0.566,-63.671
0.567,-62.143
0.568,-59.336
0.569,-61.615
0.57,-55.235
0.571,-55.716
0.572,-58.484
0.573,-55.346
0.574,-51.684
0.575,-50.905
0.576,-51.081
0.577,-46.618
0.578,-46.67
0.579,-41.669
0.58,-44.957
0.581,-39.945
0.582,-34.934
0.583,-33.91
0.584,-36.576
0.585,-30.425
0.586,-25.221
0.587,-24.553
0.588,-25.069
0.589,-18.44
0.59,-20.251
0.591,-16.963
0.592,-18.825
0.593,-15.107
0.594,-8.93
0.595,-7.6505
0.596,-3.7503
0.597,-4.688
0.598,-1.8393
0.599,3.6426
0.6,1.1382
0.601,5.4563
0.602,10.138
0.603,7.5353
0.604,11.346
0.605,18.577
0.606,21.381
0.607,19.696
0.608,20.393
0.609,25.523
0.61,25.364
0.611,30.188
0.612,34.962
0.613,36.104
0.614,38.189
0.615,40.266
0.616,40.119
0.617,41.07
0.618,43.136
0.619,47.017
0.62,48.784
0.621,50.888
0.622,53.394
0.623,54.595
0.624,54.081
0.625,61.079
0.626,62.749
0.627,62.539
0.628,66.329
0.629,61.962
0.63,62.081
0.631,65.872
0.632,65.373
0.633,68.025
0.634,72.064
0.635,70.845
0.636,76.187
0.637,75.825
0.638,71.637
0.639,74.356
0.64,78.276
0.641,78.897
0.642,80.465
0.643,78.18
0.644,79.677
0.645,77.261
0.646,78.227
0.647,78.062
0.648,81.866
0.649,77.96
0.65,80.981
0.651,82.82
0.652,80.856
0.653,83.952
0.654,79.377
0.655,81.827
0.656,77.991
0.657,79.095
0.658,75.616
0.659,79.544
0.66,74.873
0.661,73.722
0.662,77.876
0.663,72.911
0.664,69.8
0.665,72.066
0.666,72.674
0.667,73.285
0.668,72.338
0.669,64.875
0.67,69.721
0.671,60.81
0.672,65.228
0.673,61.161
0.674,59.414
0.675,55.434
0.676,56.759
0.677,52.786
0.678,52.764
0.679,52.14
0.68,52.345
0.681,49.247
0.682,44.929
0.683,40.736
0.684,39.171
0.685,41.047
0.686,33.02
0.687,33.698
0.688,29.932
0.689,31.415
0.69,27.89
0.691,26.123
0.692,20.357
0.693,23.228
0.694,16.044
0.695,12.882
0.696,14.486
0.697,12.212
0.698,7.4892
0.699,8.5838
0.7,1.0452
0.701,3.0789
0.702,-4.3122
0.703,-1.9202
0.704,-7.8316
0.705,-10.551
0.706,-13.227
0.707,-15.653
0.708,-18.738
0.709,-17.381
0.71,-19.348
0.711,-25.764
0.712,-21.361
0.713,-27.618
0.714,-30.035
0.715,-29.357
0.716,-33.421
0.717,-38.044
0.718,-34.41
0.719,-37.943
0.72,-39.552
0.721,-40.26
0.722,-45.937
0.723,-48.962
0.724,-52.445
0.725,-54.227
0.726,-53.582
0.727,-51.916
0.728,-56.427
0.729,-57.554
0.73,-58.732
0.731,-62.14
0.732,-64.331
0.733,-60.235
0.734,-60.871
0.735,-65.831
0.736,-66.223
0.737,-67.695
0.738,-70.262
0.739,-65.753
0.74,-72.93
0.741,-68.149
0.742,-67.609
0.743,-71.968
0.744,-72.537
0.745,-72.899
0.746,-68.807
0.747,-71.634
0.748,-70.114
0.749,-76.45
0.75,-73.439
0.751,-74.312
0.752,-73.609
0.753,-69.95
0.754,-70.441
0.755,-69.111
0.756,-69.75
0.757,-72.558
0.758,-67.112
0.759,-70.071
0.76,-70.171
0.761,-66.095
0.762,-65.406
0.763,-65.489
0.764,-68.308
0.765,-64.869
0.766,-62.814
0.767,-59.993
0.768,-57.422
0.769,-56.224
0.77,-59.718
0.771,-55.92
0.772,-52.245
0.773,-56.975
0.774,-53.093
0.775,-53.184
0.776,-49.978
0.777,-47.014
0.778,-42.508
0.779,-39.344
0.78,-43.892
0.781,-40.345
0.782,-35.006
0.783,-36.616
0.784,-31.179
0.785,-34.066
0.786,-27.832
0.787,-27.699
0.788,-23.68
0.789,-19.189
0.79,-17.462
0.791,-15.687
0.792,-15.21
0.793,-14.227
0.794,-13.698
0.795,-6.3861
0.796,-2.9995
0.797,-3.1223
0.798,0.45631
0.799,3.7372
0.8,0.30885
0.801,8.9744
0.802,9.4516
0.803,11.371
0.804,14.693
0.805,15.109
0.806,20.034
0.807,18.734
0.808,20.299
0.809,26.794
0.81,25.084
0.811,30.588
0.812,30.852
0.813,34.387
0.814,40.263
0.815,41.148
0.816,38.125
0.817,46.59
0.818,47.973
0.819,49.757
0.82,51.309
0.821,47.674
0.822,48.965
0.823,53.8
0.824,59.195
0.825,56.598
0.826,61.746
0.827,61.886
0.828,62.599
0.829,61.111
0.83,68.013
0.831,64.967
0.832,66.981
0.833,67.832
0.834,67.731
0.835,75.508
0.836,71.458
0.837,75.533
0.838,71.566
0.839,79.421
0.84,73.4
0.841,74.989
0.842,79.281
0.843,77.796
0.844,82.976
0.845,77.706
0.846,81.346
0.847,82.501
0.848,77.338
0.849,77.361
0.85,83.862
0.851,82.108
0.852,80.799
0.853,77.739
0.854,78.895
0.855,80.767
0.856,79.317
0.857,75.73
0.858,78.057
0.859,77.293
0.86,80.268
0.861,72.511
0.862,78.574
0.863,75.645
0.864,72.892
0.865,72.143
0.866,71.388
0.867,66.837
0.868,67.738
0.869,64.305
0.87,63.131
0.871,62.312
0.872,64.975
0.873,63.435
0.874,60.068
0.875,61.47
0.876,57.927
0.877,54.829
0.878,55.66
0.879,53.116
0.88,49.089
0.881,44.415
0.882,42.846
0.883,40.96
0.884,37.708
0.885,38.107
0.886,40.11
0.887,37.192
0.888,30.083
0.889,28.693
0.89,27.264
0.891,24.707
0.892,22
0.893,23.068
0.894,20.211
0.895,12.548
0.896,12.346
0.897,11.337
0.898,11.187
0.899,2.4928
0.9,2.8835
0.901,4.1374
0.902,-4.6125
0.903,-6.0899
0.904,-2.833
0.905,-8.3085
0.906,-9.648
0.907,-10.74
0.908,-15.11
0.909,-15.947
0.91,-21.853
0.911,-22.821
0.912,-22.564
0.913,-25.356
0.914,-27.655
0.915,-32.073
0.916,-29.614
0.917,-35.099
0.918,-36.497
0.919,-42.603
0.92,-41.062
0.921,-44.237
0.922,-48.042
0.923,-49.909
0.924,-46.671
0.925,-52.512
0.926,-52.871
0.927,-53.162
0.928,-58.878
0.929,-53.253
0.93,-59.211
0.931,-56.638
0.932,-62.453
0.933,-64.829
0.934,-59.91
0.935,-66.523
0.936,-67.229
0.937,-69.173
0.938,-66.445
0.939,-66.022
0.94,-66.492
0.941,-70.058
0.942,-66.791
0.943,-73.086
0.944,-69.828
0.945,-71.436
0.946,-71.282
0.947,-69.621
0.948,-69.797
0.949,-70.657
0.95,-71.919
0.951,-71.422
0.952,-75.866
0.953,-75.506
0.954,-73.449
0.955,-68.152
0.956,-73.67
0.957,-72.306
0.958,-68.687
0.959,-68.706
0.96,-72.352
0.961,-65.257
0.962,-68.707
0.963,-66.398
0.964,-64.814
0.965,-62.018
0.966,-62.401
0.967,-61.707
0.968,-63.601
0.969,-59.506
0.97,-62.01
0.971,-56.157
0.972,-51.46
0.973,-55.676
0.974,-51.974
0.975,-52.809
0.976,-47.016
0.977,-46.403
0.978,-43.461
0.979,-40.6
0.98,-43.009
0.981,-41.242
0.982,-38.911
0.983,-37.849
0.984,-31.743
0.985,-30.451
0.986,-29.278
0.987,-24.458
0.988,-27.983
0.989,-21.512
0.99,-19.269
0.991,-19.175
0.992,-16.245
0.993,-10.436
0.994,-11.856
0.995,-11.557
0.996,-8.5088
0.997,0.26292
0.998,-3.8487
0.999,-0.47408
1,1.8958
1.001,4.8325
1.002,11.303
1.003,14.845
1.004,16.076
1.005,17.282
1.006,21.796
1.007,22.691
1.008,19.095
1.009,25.31
1.01,26.142
1.011,28.356
1.012,35.293
1.013,36.718
1.014,35.021
1.015,36.013
1.016,38.983
1.017,40.19
1.018,42.049
1.019,49.58
1.02,46.922
1.021,52.576
1.022,49.974
1.023,54.373
1.024,55.566
1.025,56.135
1.026,60.608
1.027,58.348
1.028,64.071
1.029,64.174
1.03,69.624
1.031,68.256
1.032,69.926
1.033,71.25
1.034,72.089
1.035,71.483
1.036,73.669
1.037,70.457
1.038,78.188
1.039,79.555
1.04,74.496
1.041,80.072
1.042,79.208
1.043,77.201
1.044,79.637
1.045,80.286
1.046,76.669
1.047,83.252
1.048,77.129
1.049,82.611
1.05,78.917
1.051,83.944
1.052,82.13
1.053,82.562
1.054,83.176
1.055,80.587
1.056,76.382
1.057,81.806
1.058,81.618
1.059,80.227
1.06,80.212
1.061,72.406
1.062,77.199
1.063,73.41
1.064,71.52
1.065,72.272
1.066,68.881
1.067,66.868
1.068,66.714
1.069,66.728
1.07,66.316
1.071,63.549
1.072,64.911
1.073,63.246
1.074,58.408
1.075,55.066
1.076,55.841
1.077,57.019
1.078,52.371
1.079,53.29
1.08,45.385
1.081,46.748
1.082,47.198
1.083,40.658
1.084,40.369
1.085,37.534
1.086,38.771
1.087,34.313
1.088,29.427
1.089,26.114
1.09,28.654
1.091,23.37
1.092,26.502
1.093,19.272
1.094,16.25
1.095,12.624
1.096,16.25
1.097,13.493
1.098,11.49
1.099,7.3741
1.1,6.385
1.101,2.9924
1.102,0.53132
1.103,-2.4167
1.104,-2.5091
1.105,-6.7597
1.106,-14.355
1.107,-11.128
1.108,-14.173
1.109,-15.86
1.11,-17.69
1.111,-19.721
1.112,-24.549
1.113,-25.124
1.114,-25.144
1.115,-32.773
1.116,-29.908
1.117,-32.052
1.118,-35.909
1.119,-41.806
1.12,-42.322
1.121,-42.545
1.122,-41.607
1.123,-44.129
1.124,-48.591
1.125,-54.054
1.126,-48.929
1.127,-53.338
1.128,-56.238
1.129,-55.672
1.13,-58.812
1.131,-60.242
1.132,-58.025
1.133,-64.364
1.134,-63.378
1.135,-62.179
1.136,-67.664
1.137,-66.448
1.138,-67.128
1.139,-67.87
1.14,-66.517
1.141,-68.364
1.142,-68.217
1.143,-72.489
1.144,-70.899
1.145,-72.623
1.146,-70.327
1.147,-69.173
1.148,-69.136
1.149,-76.247
1.15,-71.913
1.151,-71.109
1.152,-70.419
1.153,-74.623
1.154,-75.605
1.155,-70.19
1.156,-74.645
1.157,-69.679
1.158,-68.579
1.159,-72.565
1.16,-71.004
1.161,-67.112
1.162,-70.786
1.163,-62.856
1.164,-63.143
1.165,-63.581
1.166,-65.594
1.167,-62.91
1.168,-61.421
1.169,-59.645
1.17,-59.906
1.171,-54.783
1.172,-52.594
1.173,-52.596
1.174,-48.404
1.175,-53.956
1.176,-48.631
1.177,-48.769
1.178,-48.167
1.179,-45.198
1.18,-39.142
1.181,-42.238
1.182,-38.838
1.183,-37.029
1.184,-33.399
1.185,-31.701
1.186,-27.741
1.187,-28.669
1.188,-26.474
1.189,-22.359
1.19,-16.333
1.191,-15.516
1.192,-14.645
1.193,-15.246
1.194,-9.6032
1.195,-8.1465
1.196,-2.5041
1.197,-3.0142
1.198,2.8041
1.199,4.7456
1.2,5.1465
1.201,4.1451
1.202,7.7938
1.203,12.316
1.204,16.4
1.205,16.622
1.206,16.991
1.207,23.022
1.208,24.857
1.209,27.087
1.21,24.879
1.211,32.254
1.212,31.885
1.213,35.41
1.214,34.667
1.215,37.216
1.216,39.567
1.217,44.827
1.218,41.23
1.219,46.213
1.22,48.973
1.221,51.702
1.222,51.718
1.223,51.622
1.224,55.138
1.225,58.702
1.226,61.283
1.227,59.844
1.228,65.085
1.229,61.324
1.23,63.329
1.231,64.658
1.232,69.964
1.233,69.34
1.234,67.958
1.235,71.107
1.236,70.739
1.237,75.598
1.238,74.451
1.239,73.359
1.24,76.897
1.241,73.847
1.242,75.77
1.243,75.012
1.244,82.266
1.245,76.157
1.246,79.516
1.247,76.544
1.248,78.164
1.249,77.301
1.25,82.867
1.251,77.544
1.252,82.32
1.253,81.25
1.254,77.928
1.255,78.516
1.256,78.836
1.257,76.276
1.258,81.441
1.259,75.641
1.26,74.284
1.261,72.524
1.262,71.686
1.263,77.407
1.264,71.891
1.265,70.214
1.266,67.483
1.267,73.644
1.268,70.32
1.269,69.886
1.27,62.554
1.271,67.913
1.272,62.823
1.273,63.621
1.274,61.141
1.275,60.584
1.276,59.45
1.277,58.181
1.278,54.721
1.279,53.224
1.28,46.643
1.281,43.266
1.282,46.91
1.283,42.038
1.284,38.647
1.285,41.726
1.286,33.637
1.287,32.822
1.288,34.128
1.289,26.796
1.29,27.976
1.291,25.722
1.292,25.872
1.293,17.302
1.294,20.013
1.295,13.083
1.296,10.904
1.297,13.538
1.298,5.8358
1.299,5.133
1.3,6.3555
1.301,3.2037
1.302,1.2437
1.303,-1.5192
1.304,-7.6667
1.305,-5.4021
1.306,-13.879
1.307,-11.972
1.308,-15.727
1.309,-19.69
1.31,-23.211
1.311,-21.513
1.312,-26.072
1.313,-23.606
1.314,-31.768
1.315,-28.268
1.316,-32.108
1.317,-37.888
1.318,-34.868
1.319,-40.552
1.32,-42.346
1.321,-40.218
1.322,-47.081
1.323,-44.593
1.324,-46.92
1.325,-50.144
1.326,-50.089
1.327,-56.016
1.328,-55.167
1.329,-59.943
1.33,-60.091
1.331,-60.304
1.332,-60.002
1.333,-63.137
1.334,-65.062
1.335,-67.19
1.336,-69.339
1.337,-69.218
1.338,-67.969
1.339,-65.739
1.34,-71.002
1.341,-68.071
1.342,-69.861
1.343,-72.804
1.344,-69.694
1.345,-69.342
1.346,-69.739
1.347,-72.894
1.348,-74.971
1.349,-71.788
1.35,-71.607
1.351,-75.445
1.352,-76.481
1.353,-69.46
1.354,-72.347
1.355,-74.439
1.356,-68.054
1.357,-71.599
1.358,-67.982
1.359,-70.409
1.36,-70.025
1.361,-68.929
1.362,-64.662
1.363,-65.453
1.364,-69.28
1.365,-64.492
1.366,-60.018
1.367,-61.897
1.368,-61.008
1.369,-57.361
1.37,-56.753
1.371,-59.187
1.372,-53.244
1.373,-52.357
1.374,-50.849
1.375,-48.619
1.376,-48.37
1.377,-48.619
1.378,-47.943
1.379,-45.901
1.38,-44.512
1.381,-36.632
1.382,-38.896
1.383,-32.688
1.384,-33.259
1.385,-34.456
1.386,-26.896
1.387,-25.879
1.388,-22.969
1.389,-22.422
1.39,-19.45
1.391,-16.382
1.392,-17.554
1.393,-11.355
1.394,-7.835
1.395,-4.5062
1.396,-5.5011
1.397,-5.0639
1.398,0.58184
1.399,-0.58811
1.4,6.3382
1.401,4.667
1.402,7.933
1.403,8.7214
1.404,9.9562
1.405,12.676
1.406,15.369
1.407,23.533
1.408,25.947
1.409,24.009
1.41,25.778
1.411,32.539
1.412,32.608
1.413,31.256
1.414,37.921
1.415,37.174
1.416,44.294
1.417,46.531
1.418,44.62
1.419,47.011
1.42,49.098
1.421,52.065
1.422,50.102
1.423,53.56
1.424,58.655
1.425,58.564
1.426,60.77
1.427,62.817
1.428,59.302
1.429,68.057
1.43,68.958
1.431,67.749
1.432,67.362
1.433,69.072
1.434,70.434
1.435,72.477
1.436,76.368
1.437,74.088
1.438,76.002
1.439,77.933
1.44,78.291
1.441,79.171
1.442,76.563
1.443,75.766
1.444,77.139
1.445,82.928
1.446,80.985
1.447,81.592
1.448,79.102
1.449,77.607
1.45,76.902
1.451,77.03
1.452,76.802
1.453,81.007
1.454,76.963
1.455,75.77
1.456,80.124
1.457,78.082
1.458,79.85
1.459,80.023
1.46,78.112
1.461,73.028
1.462,73.066
1.463,74.682
1.464,73.356
1.465,71.018
1.466,73.826
1.467,69.23
1.468,66.925
1.469,66.628
1.47,68.006
1.471,67.576
1.472,61.387
1.473,64.866
1.474,56.6
1.475,55.888
1.476,54.357
1.477,53.54
1.478,51.59
1.479,48.669
1.48,45.918
1.481,43.869
1.482,43.928
1.483,43.064
1.484,38.161
1.485,40.165
1.486,38.816
1.487,35.892
1.488,32.505
1.489,29.536
1.49,24.834
1.491,24.362
1.492,23.83
1.493,22.51
1.494,19.059
1.495,17.833
1.496,13.171
1.497,8.598
1.498,8.8625
1.499,10.022
1.5,0.62453
1.501,4.2669
1.502,-1.8156
1.503,-1.0394
1.504,-5.2227
1.505,-11.021
1.506,-8.6101
1.507,-9.1674
1.508,-11.927
1.509,-17.346
1.51,-23.368
1.511,-23.611
1.512,-24.861
1.513,-27.374
1.514,-26.417
1.515,-30.127
1.516,-32.394
1.517,-35.317
1.518,-41.064
1.519,-40.306
1.52,-37.817
1.521,-42.813
1.522,-47.612
1.523,-49.014
1.524,-50.527
1.525,-51.919
1.526,-53.347
1.527,-50.919
1.528,-54.998
1.529,-53.644
1.53,-55.695
1.531,-62.897
1.532,-62.685
1.533,-59.359
1.534,-60.077
1.535,-66.275
1.536,-62.057
1.537,-69.523
1.538,-69.608
1.539,-70.135
1.54,-68.86
1.541,-70.655
1.542,-70.783
1.543,-69.007
1.544,-73.432
1.545,-72.177
1.546,-69.43
1.547,-73.726
1.548,-68.904
1.549,-71.05
1.55,-74.372
1.551,-70.294
1.552,-71.084
1.553,-70.299
1.554,-70.772
1.555,-68.108
1.556,-72.496
1.557,-69.928
1.558,-69.508
1.559,-73.609
1.56,-71.302
1.561,-69.597
1.562,-63.978
1.563,-65.911
1.564,-61.896
1.565,-66.651
1.566,-63.661
1.567,-64.328
1.568,-64.074
1.569,-56.794
1.57,-57.637
1.571,-56.213
1.572,-51.623
1.573,-55.189
1.574,-54.864
1.575,-52.92
1.576,-50.904
1.577,-46.398
1.578,-48.558
1.579,-46.997
1.58,-39.766
1.581,-41.598
1.582,-39.31
1.583,-38.93
1.584,-36.624
1.585,-31.808
1.586,-25.557
1.587,-29.601
1.588,-26.453
1.589,-25.004
1.59,-22.185
1.591,-20.966
1.592,-17.465
1.593,-14.335
1.594,-14.169
1.595,-9.0687
1.596,-2.1371
1.597,0.047708
1.598,-3.3114
1.599,0.03886
1.6,4.2776
1.601,7.383
1.602,6.0251
1.603,8.9603
1.604,16.298
1.605,19.592
1.606,16.465
1.607,17.112
1.608,25.838
1.609,25.864
1.61,27.092
1.611,28.886
1.612,35.231
1.613,32.51
1.614,40.137
1.615,38.696
1.616,44.188
1.617,46.366
1.618,44.146
1.619,48.034
1.62,45.529
1.621,54.37
1.622,53.832
1.623,55.265
1.624,54.575
1.625,59.419
1.626,60.798
1.627,64.263
1.628,64.45
1.629,65.019
1.63,65.046
1.631,66.062
1.632,69.295
1.633,68.282
